Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM,ClassName
.,com.amazonaws.services.s3.model.transform,GetObjectLockConfigurationResultUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.GetObjectLockConfigurationResultUnmarshaller
.,com.amazonaws.services.s3.model.transform,SetObjectRetentionResultUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.SetObjectRetentionResultUnmarshaller
.,com.amazonaws.services.s3.event,LifecycleEventDataEntity,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.event.LifecycleEventDataEntity
.,com.amazonaws.services.s3.model.transform,GetObjectRetentionResultUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.GetObjectRetentionResultUnmarshaller
.,com.amazonaws.services.s3.model.transform,WriteGetObjectResponseResultUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.WriteGetObjectResponseResultUnmarshaller
.,com.amazonaws.services.s3.event,GlacierEventDataEntity,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.event.GlacierEventDataEntity
.,com.amazonaws.services.s3.event,RequestParametersEntity,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.event.RequestParametersEntity
.,com.amazonaws.services.s3.model.transform,LifecyclePredicateVisitorImpl,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.transform.LifecyclePredicateVisitorImpl
.,com.amazonaws.services.s3.model.transform,MetricsPredicateVisitorImpl,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.transform.MetricsPredicateVisitorImpl
.,com.amazonaws.services.s3.model.transform,ObjectLockLegalHoldXmlFactory,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.ObjectLockLegalHoldXmlFactory
.,com.amazonaws.services.s3.event,UserIdentityEntity,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.event.UserIdentityEntity
.,com.amazonaws.services.s3.model.transform,InitiateMultipartUploadResultUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.InitiateMultipartUploadResultUnmarshaller
.,com.amazonaws.services.s3.transfer,Copy,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.Copy
.,com.amazonaws.services.s3.model.transform,CopyObjectUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.CopyObjectUnmarshaller
.,com.amazonaws.services.s3.model,GetS3AccountOwnerRequest,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.GetS3AccountOwnerRequest
.,com.amazonaws.services.s3.model,DeleteBucketOwnershipControlsResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.DeleteBucketOwnershipControlsResult
.,com.amazonaws.services.s3.model,SetBucketMetricsConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.SetBucketMetricsConfigurationResult
.,com.amazonaws.services.s3.model,GlacierJobParameters,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GlacierJobParameters
.,com.amazonaws.services.s3.model,SSECustomerKeyProvider,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.SSECustomerKeyProvider
.,com.amazonaws.services.s3.model,SetBucketOwnershipControlsResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.SetBucketOwnershipControlsResult
.,com.amazonaws.services.s3.model,GetBucketInventoryConfigurationResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetBucketInventoryConfigurationResult
.,com.amazonaws.services.s3.internal.crypto,AdjustedRangeInputStream,0.0,0.0,1.0,1.0,0.3888888888888888,0.0,com.amazonaws.services.s3.internal.crypto.AdjustedRangeInputStream
.,com.amazonaws.services.s3.metrics,S3ThroughputMetric,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.metrics.S3ThroughputMetric
.,com.amazonaws.services.s3.internal.crypto,JceEncryptionConstants,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.internal.crypto.JceEncryptionConstants
.,com.amazonaws.services.s3.model,EncryptionMaterialsProvider,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.EncryptionMaterialsProvider
.,com.amazonaws.services.s3.model,DeleteBucketMetricsConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.DeleteBucketMetricsConfigurationResult
.,com.amazonaws.services.s3.model,RequestProgress,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.RequestProgress
.,com.amazonaws.services.s3.model,GetRequestPaymentConfigurationRequest,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetRequestPaymentConfigurationRequest
.,com.amazonaws.services.s3.model,ListNextBatchOfVersionsRequest,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.ListNextBatchOfVersionsRequest
.,com.amazonaws.services.s3.internal.crypto.v1,CryptoModuleDispatcher,0.0,0.0,1.0,1.0,0.1333333333333334,0.0,com.amazonaws.services.s3.internal.crypto.v1.CryptoModuleDispatcher
.,com.amazonaws.services.s3.internal.crypto.v1,KMSMaterialsHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.crypto.v1.KMSMaterialsHandler
.,com.amazonaws.services.s3.model.transform,InputStreamUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.InputStreamUnmarshaller
.,com.amazonaws.services.s3.model,GenericBucketRequest,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GenericBucketRequest
.,com.amazonaws.services.s3.internal,ResponseHeaderHandlerChain,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.internal.ResponseHeaderHandlerChain
.,com.amazonaws.services.s3.model,LambdaConfiguration,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.LambdaConfiguration
.,com.amazonaws.services.s3.model,BucketPolicy,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.BucketPolicy
.,com.amazonaws.services.s3.model,SetBucketInventoryConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.SetBucketInventoryConfigurationResult
.,com.amazonaws.services.s3.internal,InitiateMultipartUploadHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.InitiateMultipartUploadHeaderHandler
.,com.amazonaws.services.s3.internal,SetObjectTaggingResponseHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.SetObjectTaggingResponseHeaderHandler
.,com.amazonaws.services.s3.internal,S3MetadataResponseHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.S3MetadataResponseHandler
.,com.amazonaws.services.s3.model,DeleteBucketIntelligentTieringConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.DeleteBucketIntelligentTieringConfigurationResult
.,com.amazonaws.services.s3.model,ReplicationTimeValue,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.ReplicationTimeValue
.,com.amazonaws.services.s3.model,PresignedUrlDownloadResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.PresignedUrlDownloadResult
.,com.amazonaws.services.s3.model,GetBucketIntelligentTieringConfigurationResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetBucketIntelligentTieringConfigurationResult
.,com.amazonaws.services.s3.model,GetObjectLegalHoldResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetObjectLegalHoldResult
.,com.amazonaws.services.s3.internal,CompleteMultipartUploadRetryablePredicate,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.CompleteMultipartUploadRetryablePredicate
.,com.amazonaws.services.s3.model,GetBucketMetricsConfigurationResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetBucketMetricsConfigurationResult
.,com.amazonaws.services.s3.model,JSONInput,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.JSONInput
.,com.amazonaws.services.s3.model,EncryptionMaterialsFactory,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.EncryptionMaterialsFactory
.,com.amazonaws.services.s3.model,EncryptionMaterialsAccessor,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.EncryptionMaterialsAccessor
.,com.amazonaws.services.s3.transfer,MultipleFileTransferProgressUpdatingListener,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.transfer.MultipleFileTransferProgressUpdatingListener
.,com.amazonaws.services.s3.transfer,ObjectTaggingProvider,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.ObjectTaggingProvider
.,com.amazonaws.services.s3.transfer,TransferCompletionFilter,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.transfer.TransferCompletionFilter
.,com.amazonaws.services.s3.transfer.internal,CompleteMultipartDownload,0.0,0.0,1.0,1.0,0.25,0.0,com.amazonaws.services.s3.transfer.internal.CompleteMultipartDownload
.,com.amazonaws.services.s3.transfer.internal,CopyPartRequestFactory,0.0,0.0,1.0,1.0,0.5833333333333334,0.0,com.amazonaws.services.s3.transfer.internal.CopyPartRequestFactory
.,com.amazonaws.services.s3.transfer.internal,CompleteMultipartUpload,0.0,0.0,1.0,1.0,0.4285714285714286,0.0,com.amazonaws.services.s3.transfer.internal.CompleteMultipartUpload
.,com.amazonaws.services.s3.transfer.internal,PresignedUrlRetryableDownloadTaskImpl,0.0,0.0,1.0,1.0,0.375,0.0,com.amazonaws.services.s3.transfer.internal.PresignedUrlRetryableDownloadTaskImpl
.,com.amazonaws.services.s3.transfer.internal,TransferStateChangeListener,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.internal.TransferStateChangeListener
.,com.amazonaws.services.s3.model,SelectRecordsInputStream,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.SelectRecordsInputStream
.,com.amazonaws.services.s3.transfer.internal,CopyPartCallable,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.transfer.internal.CopyPartCallable
.,com.amazonaws.services.s3.transfer.internal,TransferProgressUpdatingListener,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.transfer.internal.TransferProgressUpdatingListener
.,com.amazonaws.services.s3.transfer.internal,DownloadS3ObjectCallable,0.0,0.0,1.0,1.0,0.3999999999999999,0.0,com.amazonaws.services.s3.transfer.internal.DownloadS3ObjectCallable
.,com.amazonaws.services.s3.transfer,MultipleFileTransferStateChangeListener,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.transfer.MultipleFileTransferStateChangeListener
.,com.amazonaws.services.s3.transfer.internal,S3SyncProgressListener,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.transfer.internal.S3SyncProgressListener
.,com.amazonaws.services.s3.transfer,PresignedUrlDownload,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.PresignedUrlDownload
.,com.amazonaws.services.s3.transfer.internal,S3ProgressListener,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.internal.S3ProgressListener
.,com.amazonaws.services.s3.transfer,ObjectMetadataProvider,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.ObjectMetadataProvider
.,com.amazonaws.services.s3.transfer.internal.future,CompositeFuture,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.transfer.internal.future.CompositeFuture
.,com.amazonaws.services.s3.waiters,HeadBucketFunction,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.waiters.HeadBucketFunction
.,com.amazonaws.services.s3.waiters,AmazonS3Waiters,0.0,0.0,1.0,1.0,0.125,0.0,com.amazonaws.services.s3.waiters.AmazonS3Waiters
.,com.amazonaws.services.s3.waiters,HeadObjectFunction,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.waiters.HeadObjectFunction
.,com.amazonaws.services.s3.model,S3AccelerateUnsupported,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.S3AccelerateUnsupported
.,com.amazonaws.services.s3.transfer,DownloadTaskImpl,0.0,0.0,1.0,1.0,0.375,0.0,com.amazonaws.services.s3.transfer.DownloadTaskImpl
.,com.amazonaws.services.s3.model,ParquetInput,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.ParquetInput
.,com.amazonaws.services.s3.transfer,ObjectCannedAclProvider,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.ObjectCannedAclProvider
.,com.amazonaws.services.s3.model,SelectEventIterator,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.SelectEventIterator
.,com.amazonaws.services.s3.model,GetBucketAnalyticsConfigurationResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetBucketAnalyticsConfigurationResult
.,com.amazonaws.services.s3.model,ProgressListener,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.ProgressListener
.,com.amazonaws.services.s3.model,IllegalBucketNameException,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.IllegalBucketNameException
.,com.amazonaws.services.s3.model,GetBucketOwnershipControlsResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetBucketOwnershipControlsResult
.,com.amazonaws.services.s3.model,ObjectLockLegalHold,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.ObjectLockLegalHold
.,com.amazonaws.services.s3.model,SelectObjectContentResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.SelectObjectContentResult
.,com.amazonaws.services.s3.model,RequestPaymentConfiguration,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.RequestPaymentConfiguration
.,com.amazonaws.services.s3.internal,DeleteObjectTaggingHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.DeleteObjectTaggingHeaderHandler
.,com.amazonaws.services.s3.internal,FileDeletionEvent,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.internal.FileDeletionEvent
.,com.amazonaws.services.s3.model.inventory,InventorySchedule,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.inventory.InventorySchedule
.,com.amazonaws.services.s3.model.transform,ListBucketsUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.ListBucketsUnmarshaller
.,com.amazonaws.services.s3.model.replication,ReplicationNAryOperator,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.replication.ReplicationNAryOperator
.,com.amazonaws.services.s3.model.replication,ReplicationFilterPredicate,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.replication.ReplicationFilterPredicate
.,com.amazonaws.services.s3,AmazonS3Encryption,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.AmazonS3Encryption
.,com.amazonaws.services.s3.model.inventory,InventoryEncryption,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.inventory.InventoryEncryption
.,com.amazonaws.services.s3.model.inventory,InventoryPredicateVisitor,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.inventory.InventoryPredicateVisitor
.,com.amazonaws.services.s3.model.inventory,InventoryFilterPredicate,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.inventory.InventoryFilterPredicate
.,com.amazonaws.services.s3,Headers,0.0,0.0,119.0,119.0,0.0,-1.0,com.amazonaws.services.s3.Headers
.,com.amazonaws.services.s3.model.intelligenttiering,IntelligentTieringFilterPredicate,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.intelligenttiering.IntelligentTieringFilterPredicate
.,com.amazonaws.services.s3.model.intelligenttiering,IntelligentTieringNAryOperator,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.intelligenttiering.IntelligentTieringNAryOperator
.,com.amazonaws.services.s3.model.lifecycle,LifecycleNAryOperator,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.lifecycle.LifecycleNAryOperator
.,com.amazonaws.services.s3.model.lifecycle,LifecycleFilterPredicate,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.lifecycle.LifecycleFilterPredicate
.,com.amazonaws.services.s3.model.metrics,MetricsFilterPredicate,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.metrics.MetricsFilterPredicate
.,com.amazonaws.services.s3.model.metrics,MetricsNAryOperator,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.metrics.MetricsNAryOperator
.,com.amazonaws.services.s3.model.transform,ListBucketsPaginatedUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.ListBucketsPaginatedUnmarshaller
.,com.amazonaws.services.s3.model.transform,ListBucketsOwnerUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.ListBucketsOwnerUnmarshaller
.,com.amazonaws.services.s3.model.transform,ListObjectsUnmarshaller,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.transform.ListObjectsUnmarshaller
.,com.amazonaws.services.s3.model.transform,ListObjectsV2Unmarshaller,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.transform.ListObjectsV2Unmarshaller
.,com.amazonaws.services.s3.model.transform,VersionListUnmarshaller,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.transform.VersionListUnmarshaller
.,com.amazonaws.services.s3.model.transform,AccessControlListUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.AccessControlListUnmarshaller
.,com.amazonaws.services.s3.model.transform,BucketLoggingConfigurationnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.BucketLoggingConfigurationnmarshaller
.,com.amazonaws.services.s3.model.transform,BucketLocationUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.BucketLocationUnmarshaller
.,com.amazonaws.services.s3.model.transform,BucketVersioningConfigurationUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.BucketVersioningConfigurationUnmarshaller
.,com.amazonaws.services.s3.model.transform,BucketWebsiteConfigurationUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.BucketWebsiteConfigurationUnmarshaller
.,com.amazonaws.services.s3.model.transform,BucketReplicationConfigurationUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.BucketReplicationConfigurationUnmarshaller
.,com.amazonaws.services.s3.model.transform,BucketTaggingConfigurationUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.BucketTaggingConfigurationUnmarshaller
.,com.amazonaws.services.s3.model.transform,BucketAccelerateConfigurationUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.BucketAccelerateConfigurationUnmarshaller
.,com.amazonaws.services.s3.model.transform,DeleteBucketEncryptionUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.DeleteBucketEncryptionUnmarshaller
.,com.amazonaws.services.s3.model.transform,SetBucketEncryptionUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.SetBucketEncryptionUnmarshaller
.,com.amazonaws.services.s3.model.transform,SetPublicAccessBlockUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.SetPublicAccessBlockUnmarshaller
.,com.amazonaws.services.s3.model.transform,DeletePublicAccessBlockUnmarshaller,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.transform.DeletePublicAccessBlockUnmarshaller
.,com.amazonaws.services.s3.model,DeleteBucketInventoryConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.DeleteBucketInventoryConfigurationResult
.,com.amazonaws.services.s3.model,Filter,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.Filter
.,com.amazonaws.services.s3.internal,BucketLifecycleConfigurationHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.BucketLifecycleConfigurationHeaderHandler
.,com.amazonaws.services.s3.internal,ListPartsHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.ListPartsHeaderHandler
.,com.amazonaws.services.s3.internal,S3VersionHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.S3VersionHeaderHandler
.,com.amazonaws.services.s3.model,MultiObjectDeleteSlowdownException,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.MultiObjectDeleteSlowdownException
.,com.amazonaws.services.s3.model,GetObjectRetentionResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetObjectRetentionResult
.,com.amazonaws.services.s3.internal,S3RequesterChargedHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.S3RequesterChargedHeaderHandler
.,com.amazonaws.services.s3.model,MaterialsDescriptionProvider,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.MaterialsDescriptionProvider
.,com.amazonaws.services.s3.model,SSEAwsKeyManagementParamsProvider,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.SSEAwsKeyManagementParamsProvider
.,com.amazonaws.services.s3.model,Predicate,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.model.Predicate
.,com.amazonaws.services.s3,S3CredentialsProviderChain,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.S3CredentialsProviderChain
.,com.amazonaws.services.s3.model,SetBucketIntelligentTieringConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.SetBucketIntelligentTieringConfigurationResult
.,com.amazonaws.services.s3.model,DeleteBucketAnalyticsConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.DeleteBucketAnalyticsConfigurationResult
.,com.amazonaws.services.s3.internal,RequestCopyUtils,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.RequestCopyUtils
.,com.amazonaws.services.s3.model,EndEvent,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.EndEvent
.,com.amazonaws.services.s3.model,ContinuationEvent,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.ContinuationEvent
.,com.amazonaws.services.s3.internal,S3StringResponseHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.S3StringResponseHandler
.,com.amazonaws.services.s3.transfer,AbortableTransfer,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.transfer.AbortableTransfer
.,com.amazonaws.services.s3.internal,IsSigV4RetryablePredicate,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.IsSigV4RetryablePredicate
.,com.amazonaws.services.s3.model,ListNextBatchOfObjectsRequest,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.ListNextBatchOfObjectsRequest
.,com.amazonaws.services.s3.model,SimplePrefix,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.model.SimplePrefix
.,com.amazonaws.services.s3.model,SetBucketAnalyticsConfigurationResult,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.SetBucketAnalyticsConfigurationResult
.,com.amazonaws.services.s3.internal,HeaderHandler,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.internal.HeaderHandler
.,com.amazonaws.services.s3.model,ObjectTagging,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.ObjectTagging
.,com.amazonaws.services.s3.model,HeadBucketResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.HeadBucketResult
.,com.amazonaws.services.s3.model,SetObjectTaggingResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.SetObjectTaggingResult
.,com.amazonaws.services.s3.model,ListBucketsRequest,0.0,0.0,0.0,0.0,0.0,-1.0,com.amazonaws.services.s3.model.ListBucketsRequest
.,com.amazonaws.services.s3.internal,GetObjectTaggingResponseHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.GetObjectTaggingResponseHeaderHandler
.,com.amazonaws.services.s3.internal,S3RestoreOutputPathHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.S3RestoreOutputPathHeaderHandler
.,com.amazonaws.services.s3.internal,ServerSideEncryptionHeaderHandler,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.internal.ServerSideEncryptionHeaderHandler
.,com.amazonaws.services.s3.model,DeleteObjectTaggingResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.DeleteObjectTaggingResult
.,com.amazonaws.services.s3,OnFileDelete,0.0,0.0,1.0,1.0,0.0,-1.0,com.amazonaws.services.s3.OnFileDelete
.,com.amazonaws.services.s3,AmazonS3ClientConfigurationFactory,0.0,0.0,1.0,1.0,0.0,0.0,com.amazonaws.services.s3.AmazonS3ClientConfigurationFactory
.,com.amazonaws.services.s3.model,ObjectLockRule,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.ObjectLockRule
.,com.amazonaws.services.s3.model,GetObjectLockConfigurationResult,0.0,0.0,1.0,1.0,-0.0,0.0,com.amazonaws.services.s3.model.GetObjectLockConfigurationResult
